subject,task_type,task_ordering,condition,subject_race,subject_age,subject_gender,character,opponent,simChar,simOpp,simDiff,simDiffRace,simDiffAge,simDiffGender,chosen,raceChar,ageChar,genderChar,raceOpp,ageOpp,genderOpp,subject_college,rt,data_index,AfraidChar,AfraidOpp,AfraidDiff,AngryChar,AngryOpp,AngryDiff,AttractiveChar,AttractiveOpp,AttractiveDiff,BabyfacedChar,BabyfacedOpp,BabyfacedDiff,DisgustedChar,DisgustedOpp,DisgustedDiff,DominantChar,DominantOpp,DominantDiff,FeminineChar,FeminineOpp,FeminineDiff,HappyChar,HappyOpp,HappyDiff,MasculineChar,MasculineOpp,MasculineDiff,PrototypicChar,PrototypicOpp,PrototypicDiff,SadChar,SadOpp,SadDiff,SuitabilityChar,SuitabilityOpp,SuitabilityDiff,SurprisedChar,SurprisedOpp,SurprisedDiff,ThreateningChar,ThreateningOpp,ThreateningDiff,TrustworthyChar,TrustworthyOpp,TrustworthyDiff,UnusualChar,UnusualOpp,UnusualDiff,WarmChar,WarmOpp,WarmDiff,CompetentChar,CompetentOpp,CompetentDiff,SocialStatusChar,SocialStatusOpp,SocialStatusDiff
54,choice,0,Competent,Multiracial,40,man,574,413,1,0,1,0,0,1,0,south-asian,29,male,east-asian,25,female,yes,561,0,2.4375,1.730769231,0.706730769,2.375,2.0,0.375,2.5625,4.346153846,-1.783653846,1.8125,2.230769231,-0.418269231,2.875,1.615384615,1.259615385,,2.230769231,,1.75,5.115384615,-3.365384615,2.3125,2.961538462,-0.649038462,5.3125,1.346153846,3.966346154,3.034482759,3.70212766,-0.6676449010000001,2.8125,1.846153846,0.966346154,,,,1.625,1.423076923,0.201923077,3.125,1.846153846,1.278846154,3.375,4.153846154,-0.778846154,2.6875,2.12,0.5674999999999999,2.875,,,3.6875,,,4.0,,
54,choice,0,Competent,Multiracial,40,man,413,574,0,1,-1,0,0,-1,1,east-asian,25,female,south-asian,29,male,yes,561,0,1.730769231,2.4375,-0.706730769,2.0,2.375,-0.375,4.346153846,2.5625,1.783653846,2.230769231,1.8125,0.418269231,1.615384615,2.875,-1.259615385,2.230769231,,,5.115384615,1.75,3.365384615,2.961538462,2.3125,0.649038462,1.346153846,5.3125,-3.966346154,3.70212766,3.034482759,0.6676449010000001,1.846153846,2.8125,-0.966346154,,,,1.423076923,1.625,-0.201923077,1.846153846,3.125,-1.278846154,4.153846154,3.375,0.778846154,2.12,2.6875,-0.5674999999999999,,2.875,,,3.6875,,,4.0,
54,choice,0,Competent,Multiracial,40,man,360,693,2,2,0,0,0,0,1,south-asian,42,male,latino,44,male,yes,1023,0,2.954545455,2.071428571,0.8831168839999997,3.0,3.214285714,-0.21428571399999985,3.545454545,2.964285714,0.5811688310000003,2.681818182,1.222222222,1.4595959600000001,2.409090909,2.142857143,0.26623376600000004,,4.571428571,,2.409090909,1.035714286,1.3733766230000002,3.727272727,1.821428571,1.905844156,4.909090909,5.62962963,-0.7205387210000005,3.0,2.244444444,0.755555556,2.818181818,2.678571429,0.139610389,,,,3.090909091,1.642857143,1.4480519479999998,3.5,3.0,0.5,4.181818182,2.892857143,1.2889610389999997,2.818181818,2.392857143,0.4253246749999997,3.681818182,,,4.272727273,,,4.227272727,,
54,choice,0,Competent,Multiracial,40,man,693,360,2,2,0,0,0,0,0,latino,44,male,south-asian,42,male,yes,1023,0,2.071428571,2.954545455,-0.8831168839999997,3.214285714,3.0,0.21428571399999985,2.964285714,3.545454545,-0.5811688310000003,1.222222222,2.681818182,-1.4595959600000001,2.142857143,2.409090909,-0.26623376600000004,4.571428571,,,1.035714286,2.409090909,-1.3733766230000002,1.821428571,3.727272727,-1.905844156,5.62962963,4.909090909,0.7205387210000005,2.244444444,3.0,-0.755555556,2.678571429,2.818181818,-0.139610389,,,,1.642857143,3.090909091,-1.4480519479999998,3.0,3.5,-0.5,2.892857143,4.181818182,-1.2889610389999997,2.392857143,2.818181818,-0.4253246749999997,,3.681818182,,,4.272727273,,,4.227272727,
54,choice,0,Competent,Multiracial,40,man,71,574,1,1,0,0,0,0,1,east-asian,34,male,south-asian,29,male,yes,876,0,1.192307692,2.4375,-1.245192308,1.458333333,2.375,-0.9166666670000001,2.846153846,2.5625,0.283653846,1.423076923,1.8125,-0.389423077,1.384615385,2.875,-1.490384615,2.576923077,,,1.538461538,1.75,-0.21153846200000004,2.307692308,2.3125,-0.0048076919999999745,4.423076923,5.3125,-0.889423077,3.255813953,3.034482759,0.22133119400000023,1.692307692,2.8125,-1.120192308,,,,1.538461538,1.625,-0.08653846200000004,1.92,3.125,-1.205,3.538461538,3.375,0.16346153799999996,2.230769231,2.6875,-0.456730769,,2.875,,,3.6875,,,4.0,
54,choice,0,Competent,Multiracial,40,man,574,71,1,1,0,0,0,0,0,south-asian,29,male,east-asian,34,male,yes,876,0,2.4375,1.192307692,1.245192308,2.375,1.458333333,0.9166666670000001,2.5625,2.846153846,-0.283653846,1.8125,1.423076923,0.389423077,2.875,1.384615385,1.490384615,,2.576923077,,1.75,1.538461538,0.21153846200000004,2.3125,2.307692308,0.0048076919999999745,5.3125,4.423076923,0.889423077,3.034482759,3.255813953,-0.22133119400000023,2.8125,1.692307692,1.120192308,,,,1.625,1.538461538,0.08653846200000004,3.125,1.92,1.205,3.375,3.538461538,-0.16346153799999996,2.6875,2.230769231,0.456730769,2.875,,,3.6875,,,4.0,,
54,choice,0,Competent,Multiracial,40,man,693,212,2,1,1,0,1,0,0,latino,44,male,black,25,male,yes,1303,0,2.071428571,1.925925926,0.14550264500000032,3.214285714,1.925925926,1.288359788,2.964285714,4.111111111,-1.1468253969999997,1.222222222,2.666666667,-1.4444444449999998,2.142857143,1.777777778,0.36507936500000016,4.571428571,3.444444444,1.126984127,1.035714286,1.333333333,-0.29761904699999997,1.821428571,2.481481481,-0.6600529099999999,5.62962963,5.111111111,0.5185185190000006,2.244444444,3.74,-1.4955555560000002,2.678571429,2.222222222,0.4563492069999997,,,,1.642857143,1.703703704,-0.060846560999999966,3.0,2.0,1.0,2.892857143,3.814814815,-0.921957672,2.392857143,2.111111111,0.28174603200000004,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,212,693,1,2,-1,0,-1,0,1,black,25,male,latino,44,male,yes,1303,0,1.925925926,2.071428571,-0.14550264500000032,1.925925926,3.214285714,-1.288359788,4.111111111,2.964285714,1.1468253969999997,2.666666667,1.222222222,1.4444444449999998,1.777777778,2.142857143,-0.36507936500000016,3.444444444,4.571428571,-1.126984127,1.333333333,1.035714286,0.29761904699999997,2.481481481,1.821428571,0.6600529099999999,5.111111111,5.62962963,-0.5185185190000006,3.74,2.244444444,1.4955555560000002,2.222222222,2.678571429,-0.4563492069999997,,,,1.703703704,1.642857143,0.060846560999999966,2.0,3.0,-1.0,3.814814815,2.892857143,0.921957672,2.111111111,2.392857143,-0.28174603200000004,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,413,71,0,1,-1,0,0,-1,0,east-asian,25,female,east-asian,34,male,yes,1012,0,1.730769231,1.192307692,0.538461539,2.0,1.458333333,0.5416666670000001,4.346153846,2.846153846,1.5,2.230769231,1.423076923,0.807692308,1.615384615,1.384615385,0.23076922999999994,2.230769231,2.576923077,-0.346153846,5.115384615,1.538461538,3.576923077,2.961538462,2.307692308,0.653846154,1.346153846,4.423076923,-3.076923077,3.70212766,3.255813953,0.44631370699999984,1.846153846,1.692307692,0.153846154,,,,1.423076923,1.538461538,-0.11538461499999997,1.846153846,1.92,-0.07384615399999994,4.153846154,3.538461538,0.615384616,2.12,2.230769231,-0.11076923099999991,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,71,413,1,0,1,0,0,1,1,east-asian,34,male,east-asian,25,female,yes,1012,0,1.192307692,1.730769231,-0.538461539,1.458333333,2.0,-0.5416666670000001,2.846153846,4.346153846,-1.5,1.423076923,2.230769231,-0.807692308,1.384615385,1.615384615,-0.23076922999999994,2.576923077,2.230769231,0.346153846,1.538461538,5.115384615,-3.576923077,2.307692308,2.961538462,-0.653846154,4.423076923,1.346153846,3.076923077,3.255813953,3.70212766,-0.44631370699999984,1.692307692,1.846153846,-0.153846154,,,,1.538461538,1.423076923,0.11538461499999997,1.92,1.846153846,0.07384615399999994,3.538461538,4.153846154,-0.615384616,2.230769231,2.12,0.11076923099999991,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,574,275,1,0,1,0,0,1,1,south-asian,29,male,black,26,female,yes,976,0,2.4375,1.808510638,0.628989362,2.375,1.698924731,0.676075269,2.5625,2.64893617,-0.08643616999999981,1.8125,2.808510638,-0.996010638,2.875,1.734042553,1.140957447,,2.269230769,,1.75,3.446808511,-1.696808511,2.3125,3.989361702,-1.676861702,5.3125,3.308510638,2.003989362,3.034482759,3.615384615,-0.5809018560000001,2.8125,2.043010753,0.7694892470000001,,3.64,,1.625,1.827956989,-0.20295698900000003,3.125,1.861702128,1.263297872,3.375,3.870967742,-0.49596774199999993,2.6875,3.085106383,-0.39760638299999984,2.875,,,3.6875,,,4.0,,
54,choice,0,Competent,Multiracial,40,man,275,574,0,1,-1,0,0,-1,0,black,26,female,south-asian,29,male,yes,976,0,1.808510638,2.4375,-0.628989362,1.698924731,2.375,-0.676075269,2.64893617,2.5625,0.08643616999999981,2.808510638,1.8125,0.996010638,1.734042553,2.875,-1.140957447,2.269230769,,,3.446808511,1.75,1.696808511,3.989361702,2.3125,1.676861702,3.308510638,5.3125,-2.003989362,3.615384615,3.034482759,0.5809018560000001,2.043010753,2.8125,-0.7694892470000001,3.64,,,1.827956989,1.625,0.20295698900000003,1.861702128,3.125,-1.263297872,3.870967742,3.375,0.49596774199999993,3.085106383,2.6875,0.39760638299999984,,2.875,,,3.6875,,,4.0,
54,choice,0,Competent,Multiracial,40,man,360,413,2,0,2,0,1,1,0,south-asian,42,male,east-asian,25,female,yes,989,0,2.954545455,1.730769231,1.2237762239999999,3.0,2.0,1.0,3.545454545,4.346153846,-0.8006993009999999,2.681818182,2.230769231,0.4510489510000002,2.409090909,1.615384615,0.7937062940000001,,2.230769231,,2.409090909,5.115384615,-2.706293706,3.727272727,2.961538462,0.7657342649999999,4.909090909,1.346153846,3.5629370629999997,3.0,3.70212766,-0.7021276599999999,2.818181818,1.846153846,0.9720279719999998,,,,3.090909091,1.423076923,1.667832168,3.5,1.846153846,1.653846154,4.181818182,4.153846154,0.02797202799999976,2.818181818,2.12,0.6981818179999997,3.681818182,,,4.272727273,,,4.227272727,,
54,choice,0,Competent,Multiracial,40,man,413,360,0,2,-2,0,-1,-1,1,east-asian,25,female,south-asian,42,male,yes,989,0,1.730769231,2.954545455,-1.2237762239999999,2.0,3.0,-1.0,4.346153846,3.545454545,0.8006993009999999,2.230769231,2.681818182,-0.4510489510000002,1.615384615,2.409090909,-0.7937062940000001,2.230769231,,,5.115384615,2.409090909,2.706293706,2.961538462,3.727272727,-0.7657342649999999,1.346153846,4.909090909,-3.5629370629999997,3.70212766,3.0,0.7021276599999999,1.846153846,2.818181818,-0.9720279719999998,,,,1.423076923,3.090909091,-1.667832168,1.846153846,3.5,-1.653846154,4.153846154,4.181818182,-0.02797202799999976,2.12,2.818181818,-0.6981818179999997,,3.681818182,,,4.272727273,,,4.227272727,
54,choice,0,Competent,Multiracial,40,man,693,492,2,0,2,0,1,1,0,latino,44,male,latino,32,female,yes,966,0,2.071428571,1.782608696,0.28881987500000017,3.214285714,2.565217391,0.6490683229999998,2.964285714,3.913043478,-0.9487577640000002,1.222222222,1.956521739,-0.734299517,2.142857143,2.391304348,-0.24844720499999973,4.571428571,2.818181818,1.7532467530000004,1.035714286,4.772727273,-3.737012987,1.821428571,2.304347826,-0.4829192549999999,5.62962963,2.043478261,3.586151369,2.244444444,2.644444444,-0.3999999999999999,2.678571429,2.086956522,0.5916149069999999,,,,1.642857143,1.956521739,-0.31366459599999996,3.0,2.173913043,0.8260869569999998,2.892857143,3.434782609,-0.5419254659999999,2.392857143,1.565217391,0.8276397520000001,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,492,693,0,2,-2,0,-1,-1,1,latino,32,female,latino,44,male,yes,966,0,1.782608696,2.071428571,-0.28881987500000017,2.565217391,3.214285714,-0.6490683229999998,3.913043478,2.964285714,0.9487577640000002,1.956521739,1.222222222,0.734299517,2.391304348,2.142857143,0.24844720499999973,2.818181818,4.571428571,-1.7532467530000004,4.772727273,1.035714286,3.737012987,2.304347826,1.821428571,0.4829192549999999,2.043478261,5.62962963,-3.586151369,2.644444444,2.244444444,0.3999999999999999,2.086956522,2.678571429,-0.5916149069999999,,,,1.956521739,1.642857143,0.31366459599999996,2.173913043,3.0,-0.8260869569999998,3.434782609,2.892857143,0.5419254659999999,1.565217391,2.392857143,-0.8276397520000001,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,212,360,1,2,-1,0,-1,0,0,black,25,male,south-asian,42,male,yes,921,0,1.925925926,2.954545455,-1.028619529,1.925925926,3.0,-1.074074074,4.111111111,3.545454545,0.5656565659999995,2.666666667,2.681818182,-0.015151515000000337,1.777777778,2.409090909,-0.6313131310000002,3.444444444,,,1.333333333,2.409090909,-1.0757575760000002,2.481481481,3.727272727,-1.245791246,5.111111111,4.909090909,0.20202020199999993,3.74,3.0,0.7400000000000002,2.222222222,2.818181818,-0.5959595959999997,,,,1.703703704,3.090909091,-1.3872053869999998,2.0,3.5,-1.5,3.814814815,4.181818182,-0.3670033669999997,2.111111111,2.818181818,-0.7070707069999997,,3.681818182,,,4.272727273,,,4.227272727,
54,choice,0,Competent,Multiracial,40,man,360,212,2,1,1,0,1,0,1,south-asian,42,male,black,25,male,yes,921,0,2.954545455,1.925925926,1.028619529,3.0,1.925925926,1.074074074,3.545454545,4.111111111,-0.5656565659999995,2.681818182,2.666666667,0.015151515000000337,2.409090909,1.777777778,0.6313131310000002,,3.444444444,,2.409090909,1.333333333,1.0757575760000002,3.727272727,2.481481481,1.245791246,4.909090909,5.111111111,-0.20202020199999993,3.0,3.74,-0.7400000000000002,2.818181818,2.222222222,0.5959595959999997,,,,3.090909091,1.703703704,1.3872053869999998,3.5,2.0,1.5,4.181818182,3.814814815,0.3670033669999997,2.818181818,2.111111111,0.7070707069999997,3.681818182,,,4.272727273,,,4.227272727,,
54,choice,0,Competent,Multiracial,40,man,275,492,0,0,0,0,0,0,0,black,26,female,latino,32,female,yes,1078,0,1.808510638,1.782608696,0.025901941999999956,1.698924731,2.565217391,-0.86629266,2.64893617,3.913043478,-1.2641073080000003,2.808510638,1.956521739,0.851988899,1.734042553,2.391304348,-0.6572617949999997,2.269230769,2.818181818,-0.5489510489999998,3.446808511,4.772727273,-1.3259187620000001,3.989361702,2.304347826,1.6850138760000002,3.308510638,2.043478261,1.2650323769999998,3.615384615,2.644444444,0.9709401710000001,2.043010753,2.086956522,-0.04394576900000002,3.64,,,1.827956989,1.956521739,-0.12856475,1.861702128,2.173913043,-0.3122109150000003,3.870967742,3.434782609,0.43618513299999995,3.085106383,1.565217391,1.5198889919999998,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,492,275,0,0,0,0,0,0,1,latino,32,female,black,26,female,yes,1078,0,1.782608696,1.808510638,-0.025901941999999956,2.565217391,1.698924731,0.86629266,3.913043478,2.64893617,1.2641073080000003,1.956521739,2.808510638,-0.851988899,2.391304348,1.734042553,0.6572617949999997,2.818181818,2.269230769,0.5489510489999998,4.772727273,3.446808511,1.3259187620000001,2.304347826,3.989361702,-1.6850138760000002,2.043478261,3.308510638,-1.2650323769999998,2.644444444,3.615384615,-0.9709401710000001,2.086956522,2.043010753,0.04394576900000002,,3.64,,1.956521739,1.827956989,0.12856475,2.173913043,1.861702128,0.3122109150000003,3.434782609,3.870967742,-0.43618513299999995,1.565217391,3.085106383,-1.5198889919999998,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,693,413,2,0,2,0,1,1,1,latino,44,male,east-asian,25,female,yes,978,0,2.071428571,1.730769231,0.3406593400000002,3.214285714,2.0,1.2142857139999998,2.964285714,4.346153846,-1.3818681320000001,1.222222222,2.230769231,-1.008547009,2.142857143,1.615384615,0.5274725280000001,4.571428571,2.230769231,2.34065934,1.035714286,5.115384615,-4.079670329,1.821428571,2.961538462,-1.140109891,5.62962963,1.346153846,4.283475784,2.244444444,3.70212766,-1.457683216,2.678571429,1.846153846,0.8324175829999998,,,,1.642857143,1.423076923,0.21978022000000008,3.0,1.846153846,1.153846154,2.892857143,4.153846154,-1.260989011,2.392857143,2.12,0.27285714299999997,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,413,693,0,2,-2,0,-1,-1,0,east-asian,25,female,latino,44,male,yes,978,0,1.730769231,2.071428571,-0.3406593400000002,2.0,3.214285714,-1.2142857139999998,4.346153846,2.964285714,1.3818681320000001,2.230769231,1.222222222,1.008547009,1.615384615,2.142857143,-0.5274725280000001,2.230769231,4.571428571,-2.34065934,5.115384615,1.035714286,4.079670329,2.961538462,1.821428571,1.140109891,1.346153846,5.62962963,-4.283475784,3.70212766,2.244444444,1.457683216,1.846153846,2.678571429,-0.8324175829999998,,,,1.423076923,1.642857143,-0.21978022000000008,1.846153846,3.0,-1.153846154,4.153846154,2.892857143,1.260989011,2.12,2.392857143,-0.27285714299999997,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,275,360,0,2,-2,0,-1,-1,1,black,26,female,south-asian,42,male,yes,944,0,1.808510638,2.954545455,-1.1460348169999999,1.698924731,3.0,-1.301075269,2.64893617,3.545454545,-0.8965183750000003,2.808510638,2.681818182,0.1266924559999998,1.734042553,2.409090909,-0.675048356,2.269230769,,,3.446808511,2.409090909,1.0377176019999999,3.989361702,3.727272727,0.26208897500000017,3.308510638,4.909090909,-1.6005802709999997,3.615384615,3.0,0.615384615,2.043010753,2.818181818,-0.7751710649999999,3.64,,,1.827956989,3.090909091,-1.2629521019999999,1.861702128,3.5,-1.638297872,3.870967742,4.181818182,-0.31085043999999984,3.085106383,2.818181818,0.26692456500000006,,3.681818182,,,4.272727273,,,4.227272727,
54,choice,0,Competent,Multiracial,40,man,360,275,2,0,2,0,1,1,0,south-asian,42,male,black,26,female,yes,944,0,2.954545455,1.808510638,1.1460348169999999,3.0,1.698924731,1.301075269,3.545454545,2.64893617,0.8965183750000003,2.681818182,2.808510638,-0.1266924559999998,2.409090909,1.734042553,0.675048356,,2.269230769,,2.409090909,3.446808511,-1.0377176019999999,3.727272727,3.989361702,-0.26208897500000017,4.909090909,3.308510638,1.6005802709999997,3.0,3.615384615,-0.615384615,2.818181818,2.043010753,0.7751710649999999,,3.64,,3.090909091,1.827956989,1.2629521019999999,3.5,1.861702128,1.638297872,4.181818182,3.870967742,0.31085043999999984,2.818181818,3.085106383,-0.26692456500000006,3.681818182,,,4.272727273,,,4.227272727,,
54,choice,0,Competent,Multiracial,40,man,212,492,1,0,1,0,0,1,1,black,25,male,latino,32,female,yes,966,0,1.925925926,1.782608696,0.14331722999999985,1.925925926,2.565217391,-0.6392914650000001,4.111111111,3.913043478,0.19806763299999952,2.666666667,1.956521739,0.7101449279999998,1.777777778,2.391304348,-0.6135265699999999,3.444444444,2.818181818,0.6262626260000004,1.333333333,4.772727273,-3.4393939400000004,2.481481481,2.304347826,0.177133655,5.111111111,2.043478261,3.0676328499999994,3.74,2.644444444,1.0955555560000003,2.222222222,2.086956522,0.13526570000000016,,,,1.703703704,1.956521739,-0.252818035,2.0,2.173913043,-0.1739130430000002,3.814814815,3.434782609,0.3800322060000001,2.111111111,1.565217391,0.54589372,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,492,212,0,1,-1,0,0,-1,0,latino,32,female,black,25,male,yes,966,0,1.782608696,1.925925926,-0.14331722999999985,2.565217391,1.925925926,0.6392914650000001,3.913043478,4.111111111,-0.19806763299999952,1.956521739,2.666666667,-0.7101449279999998,2.391304348,1.777777778,0.6135265699999999,2.818181818,3.444444444,-0.6262626260000004,4.772727273,1.333333333,3.4393939400000004,2.304347826,2.481481481,-0.177133655,2.043478261,5.111111111,-3.0676328499999994,2.644444444,3.74,-1.0955555560000003,2.086956522,2.222222222,-0.13526570000000016,,,,1.956521739,1.703703704,0.252818035,2.173913043,2.0,0.1739130430000002,3.434782609,3.814814815,-0.3800322060000001,1.565217391,2.111111111,-0.54589372,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,275,212,0,1,-1,0,0,-1,0,black,26,female,black,25,male,yes,1191,0,1.808510638,1.925925926,-0.1174152879999999,1.698924731,1.925925926,-0.22700119499999993,2.64893617,4.111111111,-1.4621749409999998,2.808510638,2.666666667,0.14184397100000012,1.734042553,1.777777778,-0.04373522499999982,2.269230769,3.444444444,-1.1752136750000002,3.446808511,1.333333333,2.113475178,3.989361702,2.481481481,1.5078802210000002,3.308510638,5.111111111,-1.8026004729999996,3.615384615,3.74,-0.12461538500000024,2.043010753,2.222222222,-0.17921146900000018,3.64,,,1.827956989,1.703703704,0.12425328499999999,1.861702128,2.0,-0.1382978720000001,3.870967742,3.814814815,0.05615292699999985,3.085106383,2.111111111,0.9739952719999998,,,,,,,,,
54,choice,0,Competent,Multiracial,40,man,212,275,1,0,1,0,0,1,1,black,25,male,black,26,female,yes,1191,0,1.925925926,1.808510638,0.1174152879999999,1.925925926,1.698924731,0.22700119499999993,4.111111111,2.64893617,1.4621749409999998,2.666666667,2.808510638,-0.14184397100000012,1.777777778,1.734042553,0.04373522499999982,3.444444444,2.269230769,1.1752136750000002,1.333333333,3.446808511,-2.113475178,2.481481481,3.989361702,-1.5078802210000002,5.111111111,3.308510638,1.8026004729999996,3.74,3.615384615,0.12461538500000024,2.222222222,2.043010753,0.17921146900000018,,3.64,,1.703703704,1.827956989,-0.12425328499999999,2.0,1.861702128,0.1382978720000001,3.814814815,3.870967742,-0.05615292699999985,2.111111111,3.085106383,-0.9739952719999998,,,,,,,,,
55,choice,0,Competent,East/Southeast Asian,36,man,233,371,0,1,-1,-1,0,0,1,south-asian,23,female,east-asian,22,female,yes,13501,0,2.628571429,1.896551724,0.7320197049999999,2.085714286,1.655172414,0.43054187200000005,5.542857143,4.206896552,1.335960591,3.657142857,3.137931034,0.519211823,2.742857143,1.75862069,0.9842364530000001,,1.931034483,,5.685714286,5.586206897,0.09950738899999934,5.057142857,3.482758621,1.5743842359999998,2.428571429,1.655172414,0.7733990149999999,3.677419355,2.553191489,1.124227866,2.257142857,2.034482759,0.22266009799999997,,,,3.485714286,1.827586207,1.658128079,2.142857143,1.551724138,0.5911330050000001,5.4,4.464285714,0.9357142860000005,3.314285714,2.482758621,0.831527093,4.342857143,,,4.542857143,,,5.085714286,,
55,choice,0,Competent,East/Southeast Asian,36,man,371,233,1,0,1,1,0,0,0,east-asian,22,female,south-asian,23,female,yes,13501,0,1.896551724,2.628571429,-0.7320197049999999,1.655172414,2.085714286,-0.43054187200000005,4.206896552,5.542857143,-1.335960591,3.137931034,3.657142857,-0.519211823,1.75862069,2.742857143,-0.9842364530000001,1.931034483,,,5.586206897,5.685714286,-0.09950738899999934,3.482758621,5.057142857,-1.5743842359999998,1.655172414,2.428571429,-0.7733990149999999,2.553191489,3.677419355,-1.124227866,2.034482759,2.257142857,-0.22266009799999997,,,,1.827586207,3.485714286,-1.658128079,1.551724138,2.142857143,-0.5911330050000001,4.464285714,5.4,-0.9357142860000005,2.482758621,3.314285714,-0.831527093,,4.342857143,,,4.542857143,,,5.085714286,
55,choice,0,Competent,East/Southeast Asian,36,man,68,638,3,2,1,1,0,0,0,east-asian,35,male,black,38,male,yes,5870,0,1.84,1.851851852,-0.01185185199999994,1.958333333,1.5,0.4583333329999999,2.36,3.607142857,-1.247142857,3.04,1.928571429,1.111428571,1.84,2.107142857,-0.26714285699999984,2.84,4.142857143,-1.3028571429999998,1.52,1.535714286,-0.01571428599999991,2.083333333,3.925925926,-1.842592593,4.72,5.464285714,-0.7442857140000001,1.186046512,4.189189189,-3.0031426770000005,2.32,2.071428571,0.24857142899999962,,,,1.416666667,1.962962963,-0.546296296,2.2,1.857142857,0.34285714300000025,3.4,4.214285714,-0.8142857139999999,2.12,2.107142857,0.012857143000000182,,,,,,,,,
55,choice,0,Competent,East/Southeast Asian,36,man,638,68,2,3,-1,-1,0,0,1,black,38,male,east-asian,35,male,yes,5870,0,1.851851852,1.84,0.01185185199999994,1.5,1.958333333,-0.4583333329999999,3.607142857,2.36,1.247142857,1.928571429,3.04,-1.111428571,2.107142857,1.84,0.26714285699999984,4.142857143,2.84,1.3028571429999998,1.535714286,1.52,0.01571428599999991,3.925925926,2.083333333,1.842592593,5.464285714,4.72,0.7442857140000001,4.189189189,1.186046512,3.0031426770000005,2.071428571,2.32,-0.24857142899999962,,,,1.962962963,1.416666667,0.546296296,1.857142857,2.2,-0.34285714300000025,4.214285714,3.4,0.8142857139999999,2.107142857,2.12,-0.012857143000000182,,,,,,,,,
55,choice,0,Competent,East/Southeast Asian,36,man,472,233,0,0,0,0,0,0,1,black,46,female,south-asian,23,female,yes,4374,0,1.8,2.628571429,-0.8285714289999999,2.2,2.085714286,0.1142857140000002,3.28,5.542857143,-2.262857143,1.56,3.657142857,-2.097142857,2.04,2.742857143,-0.7028571430000001,3.16,,,4.130434783,5.685714286,-1.5552795029999995,2.72,5.057142857,-2.3371428569999995,2.84,2.428571429,0.4114285710000001,3.810810811,3.677419355,0.13339145600000002,2.28,2.257142857,0.02285714299999997,,,,1.52,3.485714286,-1.9657142859999999,1.96,2.142857143,-0.1828571430000001,3.666666667,5.4,-1.7333333330000005,2.12,3.314285714,-1.1942857139999998,,4.342857143,,,4.542857143,,,5.085714286,
55,choice,0,Competent,East/Southeast Asian,36,man,233,472,0,0,0,0,0,0,0,south-asian,23,female,black,46,female,yes,4374,0,2.628571429,1.8,0.8285714289999999,2.085714286,2.2,-0.1142857140000002,5.542857143,3.28,2.262857143,3.657142857,1.56,2.097142857,2.742857143,2.04,0.7028571430000001,,3.16,,5.685714286,4.130434783,1.5552795029999995,5.057142857,2.72,2.3371428569999995,2.428571429,2.84,-0.4114285710000001,3.677419355,3.810810811,-0.13339145600000002,2.257142857,2.28,-0.02285714299999997,,,,3.485714286,1.52,1.9657142859999999,2.142857143,1.96,0.1828571430000001,5.4,3.666666667,1.7333333330000005,3.314285714,2.12,1.1942857139999998,4.342857143,,,4.542857143,,,5.085714286,,
55,choice,0,Competent,East/Southeast Asian,36,man,638,371,2,1,1,-1,1,1,1,black,38,male,east-asian,22,female,yes,2977,0,1.851851852,1.896551724,-0.04469987200000003,1.5,1.655172414,-0.15517241399999993,3.607142857,4.206896552,-0.599753695,1.928571429,3.137931034,-1.2093596050000002,2.107142857,1.75862069,0.3485221669999998,4.142857143,1.931034483,2.2118226599999997,1.535714286,5.586206897,-4.050492611,3.925925926,3.482758621,0.44316730500000023,5.464285714,1.655172414,3.8091133,4.189189189,2.553191489,1.6359977000000003,2.071428571,2.034482759,0.036945812000000355,,,,1.962962963,1.827586207,0.1353767560000001,1.857142857,1.551724138,0.30541871899999995,4.214285714,4.464285714,-0.25,2.107142857,2.482758621,-0.37561576399999996,,,,,,,,,
