"subject","task_type","task_ordering","condition","subject_race","subject_age","subject_gender","character_id","opponent","simChar","simOpp","simDiff","simDiffRace","simDiffAge","simDiffGender","chosen","raceChar","ageChar","genderChar","raceOpp","ageOpp","genderOpp","subject_college","subject_ability","subject_awareness","rt","data_index"
"39","choice",0,"Competitive","Black",18,"man","702",89,1,2,-1,0,-1,0,1,"latino",25,"male","white",21,"male","yes","[8]","yes",2583,1
"39","choice",0,"Competitive","Black",18,"man","89",702,2,1,1,0,1,0,1,"white",21,"male","latino",25,"male","yes","[8]","yes",2583,1
"39","choice",0,"Competitive","Black",18,"man","117",105,3,3,0,0,0,0,0,"black",22,"male","black",20,"male","yes","[8]","yes",2898,1
"39","choice",0,"Competitive","Black",18,"man","105",117,3,3,0,0,0,0,0,"black",20,"male","black",22,"male","yes","[8]","yes",2898,1
"39","choice",0,"Competitive","Black",18,"man","702",527,1,0,1,0,0,1,0,"latino",25,"male","white",33,"female","yes","[8]","yes",5365,1
"39","choice",0,"Competitive","Black",18,"man","527",702,0,1,-1,0,0,-1,0,"white",33,"female","latino",25,"male","yes","[8]","yes",5365,1
"39","choice",0,"Competitive","Black",18,"man","188",105,2,3,-1,0,-1,0,1,"black",29,"male","black",20,"male","yes","[8]","yes",2731,1
"39","choice",0,"Competitive","Black",18,"man","105",188,3,2,1,0,1,0,1,"black",20,"male","black",29,"male","yes","[8]","yes",2731,1
"39","choice",0,"Competitive","Black",18,"man","117",527,3,0,3,1,1,1,0,"black",22,"male","white",33,"female","yes","[8]","yes",2547,1
"39","choice",0,"Competitive","Black",18,"man","527",117,0,3,-3,-1,-1,-1,0,"white",33,"female","black",22,"male","yes","[8]","yes",2547,1
"39","choice",0,"Competitive","Black",18,"man","105",702,3,1,2,1,1,0,1,"black",20,"male","latino",25,"male","yes","[8]","yes",3216,1
"39","choice",0,"Competitive","Black",18,"man","702",105,1,3,-2,-1,-1,0,0,"latino",25,"male","black",20,"male","yes","[8]","yes",3216,1
"39","choice",0,"Competitive","Black",18,"man","484",527,0,0,0,0,0,0,1,"south-asian",32,"female","white",33,"female","yes","[8]","yes",4415,1
"39","choice",0,"Competitive","Black",18,"man","527",484,0,0,0,0,0,0,0,"white",33,"female","south-asian",32,"female","yes","[8]","yes",4415,1
"39","choice",0,"Competitive","Black",18,"man","105",89,3,2,1,1,0,0,1,"black",20,"male","white",21,"male","yes","[8]","yes",2064,1
"39","choice",0,"Competitive","Black",18,"man","89",105,2,3,-1,-1,0,0,0,"white",21,"male","black",20,"male","yes","[8]","yes",2064,1
"39","choice",0,"Competitive","Black",18,"man","188",702,2,1,1,1,0,0,1,"black",29,"male","latino",25,"male","yes","[8]","yes",1548,1
"39","choice",0,"Competitive","Black",18,"man","702",188,1,2,-1,-1,0,0,1,"latino",25,"male","black",29,"male","yes","[8]","yes",1548,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",3,2,0,2,1,0,1,1,"east-asian",34,"male","latino",22,"female","yes","[8]","no",5750,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",70,0,2,-2,-1,0,-1,1,"latino",22,"female","east-asian",34,"male","yes","[8]","no",5750,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",175,1,0,1,0,0,1,1,"latino",44,"male","south-asian",46,"female","yes","[8]","no",3902,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",692,0,1,-1,0,0,-1,1,"south-asian",46,"female","latino",44,"male","yes","[8]","no",3902,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",715,0,1,-1,0,0,-1,1,"latino",22,"female","latino",32,"male","yes","[8]","no",2722,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",3,1,0,1,0,0,1,0,"latino",32,"male","latino",22,"female","yes","[8]","no",2722,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",70,0,2,-2,-1,0,-1,0,"south-asian",46,"female","east-asian",34,"male","yes","[8]","no",1270,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",175,2,0,2,1,0,1,0,"east-asian",34,"male","south-asian",46,"female","yes","[8]","no",1270,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",715,1,1,0,0,0,0,1,"latino",44,"male","latino",32,"male","yes","[8]","no",1402,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",692,1,1,0,0,0,0,0,"latino",32,"male","latino",44,"male","yes","[8]","no",1402,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",3,0,0,0,0,0,0,1,"south-asian",46,"female","latino",22,"female","yes","[8]","no",655,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",175,0,0,0,0,0,0,1,"latino",22,"female","south-asian",46,"female","yes","[8]","no",655,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",647,1,3,-2,-1,-1,0,0,"latino",44,"male","east-asian",25,"male","yes","[8]","no",1623,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",692,3,1,2,1,1,0,0,"east-asian",25,"male","latino",44,"male","yes","[8]","no",1623,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",650,0,3,-3,-1,-1,-1,1,"latino",22,"female","east-asian",29,"male","yes","[8]","no",939,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",3,3,0,3,1,1,1,1,"east-asian",29,"male","latino",22,"female","yes","[8]","no",939,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",175,1,0,1,0,0,1,1,"latino",32,"male","south-asian",46,"female","yes","[8]","no",1567,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",715,0,1,-1,0,0,-1,1,"south-asian",46,"female","latino",32,"male","yes","[8]","no",1567,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",692,2,1,1,1,0,0,1,"east-asian",34,"male","latino",44,"male","yes","[8]","no",1107,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",70,1,2,-1,-1,0,0,1,"latino",44,"male","east-asian",34,"male","yes","[8]","no",1107,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",175,1,0,1,0,0,1,0,"latino",23,"male","south-asian",46,"female","yes","[8]","no",1126,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",221,0,1,-1,0,0,-1,0,"south-asian",46,"female","latino",23,"male","yes","[8]","no",1126,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",647,3,3,0,0,0,0,1,"east-asian",29,"male","east-asian",25,"male","yes","[8]","no",3994,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",650,3,3,0,0,0,0,0,"east-asian",25,"male","east-asian",29,"male","yes","[8]","no",3994,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",715,1,1,0,0,0,0,1,"latino",23,"male","latino",32,"male","yes","[8]","no",804,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",221,1,1,0,0,0,0,0,"latino",32,"male","latino",23,"male","yes","[8]","no",804,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",175,3,0,3,1,1,1,1,"east-asian",29,"male","south-asian",46,"female","yes","[8]","no",1039,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",650,0,3,-3,-1,-1,-1,0,"south-asian",46,"female","east-asian",29,"male","yes","[8]","no",1039,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",221,1,1,0,0,0,0,0,"latino",44,"male","latino",23,"male","yes","[8]","no",878,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",692,1,1,0,0,0,0,0,"latino",23,"male","latino",44,"male","yes","[8]","no",878,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",650,2,3,-1,0,-1,0,0,"east-asian",34,"male","east-asian",29,"male","yes","[8]","no",915,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",70,3,2,1,0,1,0,0,"east-asian",29,"male","east-asian",34,"male","yes","[8]","no",915,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",3,1,0,1,0,0,1,1,"latino",23,"male","latino",22,"female","yes","[8]","no",526,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",221,0,1,-1,0,0,-1,1,"latino",22,"female","latino",23,"male","yes","[8]","no",526,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",175,3,0,3,1,1,1,1,"east-asian",25,"male","south-asian",46,"female","yes","[8]","no",543,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","175",647,0,3,-3,-1,-1,-1,1,"south-asian",46,"female","east-asian",25,"male","yes","[8]","no",543,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",221,3,1,2,1,1,0,1,"east-asian",29,"male","latino",23,"male","yes","[8]","no",559,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",650,1,3,-2,-1,-1,0,0,"latino",23,"male","east-asian",29,"male","yes","[8]","no",559,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",3,1,0,1,0,0,1,1,"latino",44,"male","latino",22,"female","yes","[8]","no",1364,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",692,0,1,-1,0,0,-1,0,"latino",22,"female","latino",44,"male","yes","[8]","no",1364,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",221,2,1,1,1,0,0,1,"east-asian",34,"male","latino",23,"male","yes","[8]","no",1279,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",70,1,2,-1,-1,0,0,0,"latino",23,"male","east-asian",34,"male","yes","[8]","no",1279,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",650,1,3,-2,-1,-1,0,0,"latino",32,"male","east-asian",29,"male","yes","[8]","no",2410,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",715,3,1,2,1,1,0,1,"east-asian",29,"male","latino",32,"male","yes","[8]","no",2410,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","221",647,1,3,-2,-1,-1,0,1,"latino",23,"male","east-asian",25,"male","yes","[8]","no",1536,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",221,3,1,2,1,1,0,0,"east-asian",25,"male","latino",23,"male","yes","[8]","no",1536,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",715,2,1,1,1,0,0,0,"east-asian",34,"male","latino",32,"male","yes","[8]","no",1562,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",70,1,2,-1,-1,0,0,0,"latino",32,"male","east-asian",34,"male","yes","[8]","no",1562,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","692",650,1,3,-2,-1,-1,0,1,"latino",44,"male","east-asian",29,"male","yes","[8]","no",1069,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","650",692,3,1,2,1,1,0,1,"east-asian",29,"male","latino",44,"male","yes","[8]","no",1069,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","70",647,2,3,-1,0,-1,0,1,"east-asian",34,"male","east-asian",25,"male","yes","[8]","no",2083,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",70,3,2,1,0,1,0,0,"east-asian",25,"male","east-asian",34,"male","yes","[8]","no",2083,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",3,3,0,3,1,1,1,1,"east-asian",25,"male","latino",22,"female","yes","[8]","no",1387,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","3",647,0,3,-3,-1,-1,-1,1,"latino",22,"female","east-asian",25,"male","yes","[8]","no",1387,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","647",715,3,1,2,1,1,0,0,"east-asian",25,"male","latino",32,"male","yes","[8]","no",1550,1
"40","choice",0,"Competitive","East/Southeast Asian",28,"man","715",647,1,3,-2,-1,-1,0,0,"latino",32,"male","east-asian",25,"male","yes","[8]","no",1550,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",3,0,2,-2,-1,0,-1,0,"black",35,"male","latino",22,"female","no","[2]","no",3155,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",637,2,0,2,1,0,1,0,"latino",22,"female","black",35,"male","no","[2]","no",3155,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",383,1,3,-2,0,-1,-1,0,"latino",22,"male","latino",43,"female","no","[2]","no",2052,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",229,3,1,2,0,1,1,1,"latino",43,"female","latino",22,"male","no","[2]","no",2052,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",3,2,2,0,0,0,0,0,"latino",48,"female","latino",22,"female","no","[2]","no",1350,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",385,2,2,0,0,0,0,1,"latino",22,"female","latino",48,"female","no","[2]","no",1350,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",383,2,3,-1,-1,0,0,1,"east-asian",45,"female","latino",43,"female","no","[2]","no",1795,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",299,3,2,1,1,0,0,1,"latino",43,"female","east-asian",45,"female","no","[2]","no",1795,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",575,2,1,1,1,-1,1,1,"latino",22,"female","white",42,"male","no","[2]","no",16862,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",3,1,2,-1,-1,1,-1,0,"white",42,"male","latino",22,"female","no","[2]","no",16862,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",229,0,1,-1,-1,0,0,0,"white",32,"male","latino",22,"male","no","[2]","no",2162,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",731,1,0,1,1,0,0,0,"latino",22,"male","white",32,"male","no","[2]","no",2162,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",385,1,2,-1,-1,1,-1,1,"white",42,"male","latino",48,"female","no","[2]","no",1710,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",575,2,1,1,1,-1,1,1,"latino",48,"female","white",42,"male","no","[2]","no",1710,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",637,1,0,1,1,0,0,0,"latino",22,"male","black",35,"male","no","[2]","no",1792,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",229,0,1,-1,-1,0,0,0,"black",35,"male","latino",22,"male","no","[2]","no",1792,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",575,0,1,-1,0,-1,0,0,"white",32,"male","white",42,"male","no","[2]","no",2963,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",731,1,0,1,0,1,0,0,"white",42,"male","white",32,"male","no","[2]","no",2963,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",637,2,0,2,1,0,1,1,"latino",48,"female","black",35,"male","no","[2]","no",1264,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",385,0,2,-2,-1,0,-1,1,"black",35,"male","latino",48,"female","no","[2]","no",1264,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",383,0,3,-3,-1,-1,-1,0,"white",32,"male","latino",43,"female","no","[2]","no",6563,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",731,3,0,3,1,1,1,1,"latino",43,"female","white",32,"male","no","[2]","no",6563,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",637,1,0,1,0,1,0,0,"white",42,"male","black",35,"male","no","[2]","no",1622,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",575,0,1,-1,0,-1,0,0,"black",35,"male","white",42,"male","no","[2]","no",1622,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",385,1,2,-1,0,0,-1,1,"latino",22,"male","latino",48,"female","no","[2]","no",2168,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",229,2,1,1,0,0,1,0,"latino",48,"female","latino",22,"male","no","[2]","no",2168,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",383,2,3,-1,0,-1,0,1,"latino",22,"female","latino",43,"female","no","[2]","no",2008,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",3,3,2,1,0,1,0,0,"latino",43,"female","latino",22,"female","no","[2]","no",2008,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",299,0,2,-2,0,-1,-1,1,"white",32,"male","east-asian",45,"female","no","[2]","no",26946,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",731,2,0,2,0,1,1,1,"east-asian",45,"female","white",32,"male","no","[2]","no",26946,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",383,1,3,-2,-1,0,-1,0,"white",42,"male","latino",43,"female","no","[2]","no",1040,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",575,3,1,2,1,0,1,0,"latino",43,"female","white",42,"male","no","[2]","no",1040,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",299,2,2,0,1,-1,0,1,"latino",22,"female","east-asian",45,"female","no","[2]","no",1164,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",3,2,2,0,-1,1,0,0,"east-asian",45,"female","latino",22,"female","no","[2]","no",1164,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",731,0,0,0,0,0,0,1,"black",35,"male","white",32,"male","no","[2]","no",894,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",637,0,0,0,0,0,0,1,"white",32,"male","black",35,"male","no","[2]","no",894,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",299,1,2,-1,1,-1,-1,1,"latino",22,"male","east-asian",45,"female","no","[2]","no",1020,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",229,2,1,1,-1,1,1,0,"east-asian",45,"female","latino",22,"male","no","[2]","no",1020,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",731,2,0,2,1,0,1,1,"latino",48,"female","white",32,"male","no","[2]","no",1221,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",385,0,2,-2,-1,0,-1,0,"white",32,"male","latino",48,"female","no","[2]","no",1221,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",637,2,0,2,0,1,1,0,"east-asian",45,"female","black",35,"male","no","[2]","no",1079,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",299,0,2,-2,0,-1,-1,1,"black",35,"male","east-asian",45,"female","no","[2]","no",1079,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",383,2,3,-1,0,-1,0,1,"latino",48,"female","latino",43,"female","no","[2]","no",1971,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",385,3,2,1,0,1,0,0,"latino",43,"female","latino",48,"female","no","[2]","no",1971,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",299,1,2,-1,0,0,-1,0,"white",42,"male","east-asian",45,"female","no","[2]","no",1121,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",575,2,1,1,0,0,1,0,"east-asian",45,"female","white",42,"male","no","[2]","no",1121,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","383",637,3,0,3,1,1,1,0,"latino",43,"female","black",35,"male","no","[2]","no",1222,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","637",383,0,3,-3,-1,-1,-1,0,"black",35,"male","latino",43,"female","no","[2]","no",1222,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","385",299,2,2,0,1,-1,0,0,"latino",48,"female","east-asian",45,"female","no","[2]","no",956,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","299",385,2,2,0,-1,1,0,0,"east-asian",45,"female","latino",48,"female","no","[2]","no",956,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","731",3,0,2,-2,-1,0,-1,1,"white",32,"male","latino",22,"female","no","[2]","no",1037,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",731,2,0,2,1,0,1,1,"latino",22,"female","white",32,"male","no","[2]","no",1037,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","575",229,1,1,0,-1,1,0,1,"white",42,"male","latino",22,"male","no","[2]","no",1235,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",575,1,1,0,1,-1,0,0,"latino",22,"male","white",42,"male","no","[2]","no",1235,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","3",229,2,1,1,0,0,1,1,"latino",22,"female","latino",22,"male","no","[2]","no",1003,1
"41","choice",0,"Competitive","Hispanic/Latine/Latinx",39,"woman","229",3,1,2,-1,0,0,-1,1,"latino",22,"male","latino",22,"female","no","[2]","no",1003,1
"42","choice",0,"Casual","South Asian",28,"man","174",154,1,2,-1,0,0,-1,0,"south-asian",53,"female","south-asian",38,"male","no","[7]","yes",5848,1
"42","choice",0,"Casual","South Asian",28,"man","154",174,2,1,1,0,0,1,0,"south-asian",38,"male","south-asian",53,"female","no","[7]","yes",5848,1
"42","choice",0,"Casual","South Asian",28,"man","654",320,1,1,0,0,-1,1,1,"east-asian",24,"male","white",27,"female","no","[7]","yes",2474,1
"42","choice",0,"Casual","South Asian",28,"man","320",654,1,1,0,0,1,-1,1,"white",27,"female","east-asian",24,"male","no","[7]","yes",2474,1
"42","choice",0,"Casual","South Asian",28,"man","555",377,3,0,3,1,1,1,1,"south-asian",28,"male","east-asian",23,"female","no","[7]","yes",2159,1
"42","choice",0,"Casual","South Asian",28,"man","377",555,0,3,-3,-1,-1,-1,1,"east-asian",23,"female","south-asian",28,"male","no","[7]","yes",2159,1
"42","choice",0,"Casual","South Asian",28,"man","320",154,1,2,-1,-1,1,-1,1,"white",27,"female","south-asian",38,"male","no","[7]","yes",3016,1
"42","choice",0,"Casual","South Asian",28,"man","154",320,2,1,1,1,-1,1,1,"south-asian",38,"male","white",27,"female","no","[7]","yes",3016,1
"42","choice",0,"Casual","South Asian",28,"man","654",555,1,3,-2,-1,-1,0,1,"east-asian",24,"male","south-asian",28,"male","no","[7]","yes",3063,1
"42","choice",0,"Casual","South Asian",28,"man","555",654,3,1,2,1,1,0,0,"south-asian",28,"male","east-asian",24,"male","no","[7]","yes",3063,1
"42","choice",0,"Casual","South Asian",28,"man","320",548,1,3,-2,-1,0,-1,1,"white",27,"female","south-asian",26,"male","no","[7]","yes",5090,1
"42","choice",0,"Casual","South Asian",28,"man","548",320,3,1,2,1,0,1,0,"south-asian",26,"male","white",27,"female","no","[7]","yes",5090,1
"42","choice",0,"Casual","South Asian",28,"man","154",377,2,0,2,1,0,1,1,"south-asian",38,"male","east-asian",23,"female","no","[7]","yes",1642,1
"42","choice",0,"Casual","South Asian",28,"man","377",154,0,2,-2,-1,0,-1,1,"east-asian",23,"female","south-asian",38,"male","no","[7]","yes",1642,1
"42","choice",0,"Casual","South Asian",28,"man","320",555,1,3,-2,-1,0,-1,1,"white",27,"female","south-asian",28,"male","no","[7]","yes",1486,1
"42","choice",0,"Casual","South Asian",28,"man","555",320,3,1,2,1,0,1,0,"south-asian",28,"male","white",27,"female","no","[7]","yes",1486,1
"42","choice",0,"Casual","South Asian",28,"man","377",548,0,3,-3,-1,-1,-1,1,"east-asian",23,"female","south-asian",26,"male","no","[7]","yes",5296,1
"42","choice",0,"Casual","South Asian",28,"man","548",377,3,0,3,1,1,1,0,"south-asian",26,"male","east-asian",23,"female","no","[7]","yes",5296,1
"42","choice",0,"Casual","South Asian",28,"man","320",174,1,1,0,-1,1,0,0,"white",27,"female","south-asian",53,"female","no","[7]","yes",3359,1
"42","choice",0,"Casual","South Asian",28,"man","174",320,1,1,0,1,-1,0,0,"south-asian",53,"female","white",27,"female","no","[7]","yes",3359,1
"42","choice",0,"Casual","South Asian",28,"man","534",377,0,0,0,0,0,0,1,"white",32,"female","east-asian",23,"female","no","[7]","yes",1764,1
"42","choice",0,"Casual","South Asian",28,"man","377",534,0,0,0,0,0,0,0,"east-asian",23,"female","white",32,"female","no","[7]","yes",1764,1
"42","choice",0,"Casual","South Asian",28,"man","548",174,3,1,2,0,1,1,0,"south-asian",26,"male","south-asian",53,"female","no","[7]","yes",1076,1
"42","choice",0,"Casual","South Asian",28,"man","174",548,1,3,-2,0,-1,-1,0,"south-asian",53,"female","south-asian",26,"male","no","[7]","yes",1076,1
"42","choice",0,"Casual","South Asian",28,"man","534",320,0,1,-1,0,-1,0,1,"white",32,"female","white",27,"female","no","[7]","yes",1418,1
"42","choice",0,"Casual","South Asian",28,"man","320",534,1,0,1,0,1,0,1,"white",27,"female","white",32,"female","no","[7]","yes",1418,1
"42","choice",0,"Casual","South Asian",28,"man","377",174,0,1,-1,-1,0,0,1,"east-asian",23,"female","south-asian",53,"female","no","[7]","yes",966,1
"42","choice",0,"Casual","South Asian",28,"man","174",377,1,0,1,1,0,0,1,"south-asian",53,"female","east-asian",23,"female","no","[7]","yes",966,1
"42","choice",0,"Casual","South Asian",28,"man","534",555,0,3,-3,-1,-1,-1,0,"white",32,"female","south-asian",28,"male","no","[7]","yes",963,1
"42","choice",0,"Casual","South Asian",28,"man","555",534,3,0,3,1,1,1,0,"south-asian",28,"male","white",32,"female","no","[7]","yes",963,1
"42","choice",0,"Casual","South Asian",28,"man","548",654,3,1,2,1,1,0,1,"south-asian",26,"male","east-asian",24,"male","no","[7]","yes",894,1
"42","choice",0,"Casual","South Asian",28,"man","654",548,1,3,-2,-1,-1,0,1,"east-asian",24,"male","south-asian",26,"male","no","[7]","yes",894,1
"42","choice",0,"Casual","South Asian",28,"man","174",534,1,0,1,1,0,0,1,"south-asian",53,"female","white",32,"female","no","[7]","yes",3304,1
"42","choice",0,"Casual","South Asian",28,"man","534",174,0,1,-1,-1,0,0,1,"white",32,"female","south-asian",53,"female","no","[7]","yes",3304,1
"42","choice",0,"Casual","South Asian",28,"man","548",555,3,3,0,0,0,0,0,"south-asian",26,"male","south-asian",28,"male","no","[7]","yes",818,1
"42","choice",0,"Casual","South Asian",28,"man","555",548,3,3,0,0,0,0,0,"south-asian",28,"male","south-asian",26,"male","no","[7]","yes",818,1
"42","choice",0,"Casual","South Asian",28,"man","534",154,0,2,-2,-1,0,-1,0,"white",32,"female","south-asian",38,"male","no","[7]","yes",3597,1
"42","choice",0,"Casual","South Asian",28,"man","154",534,2,0,2,1,0,1,1,"south-asian",38,"male","white",32,"female","no","[7]","yes",3597,1
"42","choice",0,"Casual","South Asian",28,"man","174",654,1,1,0,1,0,-1,1,"south-asian",53,"female","east-asian",24,"male","no","[7]","yes",1907,1
"42","choice",0,"Casual","South Asian",28,"man","654",174,1,1,0,-1,0,1,1,"east-asian",24,"male","south-asian",53,"female","no","[7]","yes",1907,1
"42","choice",0,"Casual","South Asian",28,"man","154",555,2,3,-1,0,-1,0,0,"south-asian",38,"male","south-asian",28,"male","no","[7]","yes",983,1
"42","choice",0,"Casual","South Asian",28,"man","555",154,3,2,1,0,1,0,1,"south-asian",28,"male","south-asian",38,"male","no","[7]","yes",983,1
"42","choice",0,"Casual","South Asian",28,"man","534",654,0,1,-1,0,0,-1,1,"white",32,"female","east-asian",24,"male","no","[7]","yes",2831,1
"42","choice",0,"Casual","South Asian",28,"man","654",534,1,0,1,0,0,1,0,"east-asian",24,"male","white",32,"female","no","[7]","yes",2831,1
